cand,end_date,end_date.num,trend,trend_se,upper,lower
jadot,2021-10-21,18921,0.07983804303667176,0.008420626602625478,0.09063328634123763,0.06904279973210589
jadot,2021-10-22,18922,0.07974838487771811,0.008420626602625478,0.09054362818228398,0.06895314157315224
jadot,2021-10-23,18923,0.07964304229688036,0.008420626602625478,0.09043828560144623,0.0688477989923145
jadot,2021-10-24,18924,0.07951415186794693,0.008420626602625478,0.0903093951725128,0.06871890856338106
jadot,2021-10-25,18925,0.0793538501647101,0.008420626602625478,0.09014909346927596,0.06855860686014423
jadot,2021-10-26,18926,0.07915838056244347,0.008420626602625478,0.08995362386700934,0.0683631372578776
jadot,2021-10-27,18927,0.07894041364237288,0.008420626602625478,0.08973565694693875,0.06814517033780701
jadot,2021-10-28,18928,0.07871211427426264,0.008420626602625478,0.08950735757882851,0.06791687096969677
jadot,2021-10-29,18929,0.0784671972760858,0.008420626602625478,0.08926244058065166,0.06767195397151993
jadot,2021-10-30,18930,0.07819476495286388,0.008420626602625478,0.08899000825742975,0.06739952164829802
jadot,2021-10-31,18931,0.07788844544971715,0.008420626602625478,0.08868368875428302,0.06709320214515128
jadot,2021-11-01,18932,0.0775599702721476,0.008420626602625478,0.08835521357671347,0.06676472696758173
jadot,2021-11-02,18933,0.07722559676575277,0.008420626602625478,0.08802084007031864,0.0664303534611869
jadot,2021-11-03,18934,0.07690158227612903,0.008420626602625478,0.0876968255806949,0.06610633897156316
jadot,2021-11-04,18935,0.07660418414887299,0.008420626602625478,0.08739942745343886,0.06580894084430712
jadot,2021-11-05,18936,0.07634965972958255,0.008420626602625478,0.08714490303414842,0.06555441642501668
jadot,2021-11-06,18937,0.07615204566298141,0.008420626602625478,0.08694728896754728,0.06535680235841554
jadot,2021-11-07,18938,0.07601649579030582,0.008420626602625478,0.08681173909487169,0.06522125248573996
jadot,2021-11-08,18939,0.0759459432519186,0.008420626602625478,0.08674118655648447,0.06515069994735273
jadot,2021-11-09,18940,0.07594460130011374,0.008420626602625478,0.08673984460467961,0.06514935799554787
jadot,2021-11-10,18941,0.07602180363491083,0.008420626602625478,0.0868170469394767,0.06522656033034496
jadot,2021-11-11,18942,0.07618816406826327,0.008420626602625478,0.08698340737282914,0.0653929207636974
jadot,2021-11-12,18943,0.0764493444336898,0.008420626602625478,0.08724458773825566,0.06565410112912393
jadot,2021-11-13,18944,0.07678737638933332,0.008420626602625478,0.08758261969389919,0.06599213308476745
jadot,2021-11-14,18945,0.07716405056830401,0.008420626602625478,0.08795929387286988,0.06636880726373814
jadot,2021-11-15,18946,0.0775373353420611,0.008420626602625478,0.08833257864662697,0.06674209203749523
jadot,2021-11-16,18947,0.07786996110618258,0.008420626602625478,0.08866520441074845,0.06707471780161671
jadot,2021-11-17,18948,0.07814370635272451,0.008420626602625478,0.08893894965729038,0.06734846304815864
jadot,2021-11-18,18949,0.07834551906466673,0.008420626602625478,0.0891407623692326,0.06755027576010086
jadot,2021-11-19,18950,0.07846397709220934,0.008420626602625478,0.08925922039677521,0.06766873378764347
jadot,2021-11-20,18951,0.07848806575235864,0.008420626602625478,0.08928330905692451,0.06769282244779277
jadot,2021-11-21,18952,0.07840677036212175,0.008420626602625478,0.08920201366668762,0.06761152705755588
jadot,2021-11-22,18953,0.07821171114101357,0.008420626602625478,0.08900695444557943,0.0674164678364477
jadot,2021-11-23,18954,0.077907830321161,0.008420626602625478,0.08870307362572687,0.06711258701659513
jadot,2021-11-24,18955,0.07751383464746184,0.008420626602625478,0.0883090779520277,0.06671859134289597
jadot,2021-11-25,18956,0.07705063601146955,0.008420626602625478,0.08784587931603542,0.06625539270690368
jadot,2021-11-26,18957,0.07653472785914739,0.008420626602625478,0.08732997116371326,0.06573948455458152
jadot,2021-11-27,18958,0.07597358869277142,0.008420626602625478,0.08676883199733729,0.06517834538820555
jadot,2021-11-28,18959,0.07537258759267398,0.008420626602625478,0.08616783089723985,0.06457734428810812
jadot,2021-11-29,18960,0.07473709363918717,0.008420626602625478,0.08553233694375303,0.0639418503346213
jadot,2021-11-30,18961,0.07407414077966279,0.008420626602625478,0.08486938408422866,0.06327889747509692
jadot,2021-12-01,18962,0.07339742242952556,0.008420626602625478,0.08419266573409143,0.06260217912495969
jadot,2021-12-02,18963,0.0727222968712224,0.008420626602625478,0.08351754017578827,0.061927053566656544
jadot,2021-12-03,18964,0.07206412238719884,0.008420626602625478,0.0828593656917647,0.061268879082632975
jadot,2021-12-04,18965,0.07143825725990025,0.008420626602625478,0.08223350056446611,0.060643013955334384
jadot,2021-12-05,18966,0.07086005977177186,0.008420626602625478,0.08165530307633773,0.060064816467205996
jadot,2021-12-06,18967,0.07034488820526004,0.008420626602625478,0.08114013150982591,0.05954964490069418
jadot,2021-12-07,18968,0.06990651151448264,0.008420626602625478,0.08070175481904851,0.05911126820991678
jadot,2021-12-08,18969,0.06954885148247976,0.008420626602625478,0.08034409478704563,0.0587536081779139
jadot,2021-12-09,18970,0.06925655700519046,0.008420626602625478,0.08005180030975632,0.058461313700624594
jadot,2021-12-10,18971,0.06899483578681247,0.008420626602625478,0.07979007909137834,0.058199592482246605
jadot,2021-12-11,18972,0.06872095211112078,0.008420626602625478,0.07951619541568665,0.05792570880655492
jadot,2021-12-12,18973,0.06839111543870897,0.008420626602625478,0.07918635874327484,0.05759587213414311
jadot,2021-12-13,18974,0.06796153523016848,0.008420626602625478,0.07875677853473435,0.05716629192560262
jadot,2021-12-14,18975,0.06740096651632226,0.008420626602625478,0.07819620982088812,0.056605723211756394
jadot,2021-12-15,18976,0.06672834660890388,0.008420626602625478,0.07752358991346975,0.05593310330433802
jadot,2021-12-16,18977,0.0659762779186192,0.008420626602625478,0.07677152122318506,0.05518103461405333
jadot,2021-12-17,18978,0.06518184097115635,0.008420626602625478,0.07597708427572222,0.05438659766659049
jadot,2021-12-18,18979,0.06438323582094757,0.008420626602625478,0.07517847912551344,0.05358799251638171
jadot,2021-12-19,18980,0.06361866252242435,0.008420626602625478,0.07441390582699021,0.052823419217858485
jadot,2021-12-20,18981,0.06292632113002074,0.008420626602625478,0.0737215644345866,0.052131077825454876
jadot,2021-12-21,18982,0.062340703636496984,0.008420626602625478,0.07313594694106285,0.05154546033193112
jadot,2021-12-22,18983,0.061881469787927884,0.008420626602625478,0.07267671309249375,0.05108622648336202
jadot,2021-12-23,18984,0.06156030547349126,0.008420626602625478,0.07235554877805712,0.0507650621689254
jadot,2021-12-24,18985,0.06137183340145725,0.008420626602625478,0.07216707670602311,0.05057659009689139
jadot,2021-12-25,18986,0.06130641048487039,0.008420626602625478,0.07210165378943625,0.05051116718030453
jadot,2021-12-26,18987,0.061354393636776465,0.008420626602625478,0.07214963694134233,0.0505591503322106
jadot,2021-12-27,18988,0.06150613977021929,0.008420626602625478,0.07230138307478516,0.05071089646565343
jadot,2021-12-28,18989,0.06175200579824181,0.008420626602625478,0.07254724910280767,0.05095676249367595
jadot,2021-12-29,18990,0.06208234863389087,0.008420626602625478,0.07287759193845673,0.05128710532932501
jadot,2021-12-30,18991,0.062487525190210634,0.008420626602625478,0.0732827684947765,0.05169228188564477
jadot,2021-12-31,18992,0.06295789238024405,0.008420626602625478,0.07375313568480991,0.052162649075678184
jadot,2022-01-01,18993,0.06347725796592424,0.008420626602625478,0.07427250127049011,0.05268201466135838
jadot,2022-01-02,18994,0.06400323310473643,0.008420626602625478,0.0747984764093023,0.05320798980017057
jadot,2022-01-03,18995,0.06448687980304746,0.008420626602625478,0.07528212310761333,0.0536916364984816
jadot,2022-01-04,18996,0.06488017473066052,0.008420626602625478,0.07567541803522639,0.054084931426094655
jadot,2022-01-05,18997,0.0651418063991615,0.008420626602625478,0.07593704970372737,0.054346563094595644
jadot,2022-01-06,18998,0.06524723666268822,0.008420626602625478,0.07604247996725409,0.05445199335812236
jadot,2022-01-07,18999,0.06519177881486948,0.008420626602625478,0.07598702211943535,0.05439653551030362
jadot,2022-01-08,19000,0.06498303096365889,0.008420626602625478,0.07577827426822475,0.054187787659093024
jadot,2022-01-09,19001,0.06462825592816257,0.008420626602625478,0.07542349923272844,0.05383301262359671
jadot,2022-01-10,19002,0.06412780653257236,0.008420626602625478,0.07492304983713823,0.053332563228006495
jadot,2022-01-11,19003,0.06348132105484498,0.008420626602625478,0.07427656435941085,0.05268607775027912
jadot,2022-01-12,19004,0.06269512779243411,0.008420626602625478,0.07349037109699998,0.051899884487868246
jadot,2022-01-13,19005,0.06179097935768793,0.008420626602625478,0.0725862226622538,0.05099573605312207
jadot,2022-01-14,19006,0.06080669379408837,0.008420626602625478,0.07160193709865424,0.05001145048952251
jadot,2022-01-15,19007,0.05978577753203848,0.008420626602625478,0.07058102083660435,0.04899053422747262
jadot,2022-01-16,19008,0.058763565053437716,0.008420626602625478,0.06955880835800358,0.047968321748871855
jadot,2022-01-17,19009,0.057762457744281216,0.008420626602625478,0.06855770104884708,0.046967214439715355
jadot,2022-01-18,19010,0.05680196801057098,0.008420626602625478,0.06759721131513685,0.04600672470600512
jadot,2022-01-19,19011,0.05590237836437163,0.008420626602625478,0.0666976216689375,0.04510713505980577
jadot,2022-01-20,19012,0.055088167717597426,0.008420626602625478,0.06588341102216329,0.044292924413031565
jadot,2022-01-21,19013,0.054384256407916685,0.008420626602625478,0.06517949971248255,0.043589013103350824
jadot,2022-01-22,19014,0.053805948538463155,0.008420626602625478,0.06460119184302902,0.043010705233897294
jadot,2022-01-23,19015,0.05335078269644819,0.008420626602625478,0.06414602600101406,0.04255553939188233
jadot,2022-01-24,19016,0.05300035252746343,0.008420626602625478,0.06379559583202929,0.042205109222897566
jadot,2022-01-25,19017,0.05273304931753281,0.008420626602625478,0.06352829262209868,0.04193780601296695
jadot,2022-01-26,19018,0.05252774831476347,0.008420626602625478,0.06332299161932933,0.04173250501019761
jadot,2022-01-27,19019,0.05236581434343554,0.008420626602625478,0.06316105764800141,0.04157057103886968
jadot,2022-01-28,19020,0.052229903293012275,0.008420626602625478,0.06302514659757814,0.041434659988446414
jadot,2022-01-29,19021,0.05210303117969919,0.008420626602625478,0.06289827448426505,0.041307787875133326
jadot,2022-01-30,19022,0.05197159747919802,0.008420626602625478,0.06276684078376389,0.04117635417463216
jadot,2022-01-31,19023,0.051828494314633475,0.008420626602625478,0.06262373761919934,0.04103325101006761
jadot,2022-02-01,19024,0.05166940230668069,0.008420626602625478,0.06246464561124655,0.04087415900211483
jadot,2022-02-02,19025,0.0514947614049336,0.008420626602625478,0.06229000470949946,0.04069951810036774
jadot,2022-02-03,19026,0.051303005785151935,0.008420626602625478,0.0620982490897178,0.040507762480586074
jadot,2022-02-04,19027,0.0510840717768702,0.008420626602625478,0.061879315081436063,0.04028882847230434
jadot,2022-02-05,19028,0.05082224087605818,0.008420626602625478,0.061617484180624044,0.04002699757149232
jadot,2022-02-06,19029,0.05050747401451519,0.008420626602625478,0.06130271731908105,0.03971223070994933
jadot,2022-02-07,19030,0.05014295732092953,0.008420626602625478,0.06093820062549539,0.039347714016363666
jadot,2022-02-08,19031,0.04973712206546529,0.008420626602625478,0.06053236537003115,0.038941878760899426
jadot,2022-02-09,19032,0.04930695696969932,0.008420626602625478,0.06010220027426518,0.03851171366513346
jadot,2022-02-10,19033,0.048869187763070164,0.008420626602625478,0.059664431067636026,0.0380739444585043
jadot,2022-02-11,19034,0.04843159358968148,0.008420626602625478,0.05922683689424734,0.03763635028511562
jadot,2022-02-12,19035,0.048053562298483184,0.008420626602625478,0.058848805603049045,0.03725831899391732
jadot,2022-02-13,19036,0.04769924598395014,0.008717579358463743,0.058875182721500656,0.03652330924639962
jadot,2022-02-14,19037,0.047367573076782014,0.008896116723176379,0.058772394715894134,0.035962751437669895
lassalle,2021-09-02,18872,0.011998461585753935,0.008420626602625478,0.0227937048903198,0.0012032182811880718
lassalle,2021-09-03,18873,0.011613330020679425,0.008420626602625478,0.02240857332524529,8.180867161135617e-4
lassalle,2021-09-04,18874,0.011229360476606116,0.008420626602625478,0.022024603781171978,4.3411717204025306e-4
lassalle,2021-09-05,18875,0.010848013929711109,0.008420626602625478,0.021643257234276972,5.277062514524519e-5
lassalle,2021-09-06,18876,0.010470826094963479,0.008420626602625478,0.021266069399529342,0
lassalle,2021-09-07,18877,0.01009926390784326,0.008420626602625478,0.020894507212409125,0
lassalle,2021-09-08,18878,0.00973451918589009,0.008420626602625478,0.020529762490455954,0
lassalle,2021-09-09,18879,0.009377714967155282,0.008420626602625478,0.020172958271721143,0
lassalle,2021-09-10,18880,0.009029974289688672,0.008420626602625478,0.019825217594254534,0
lassalle,2021-09-11,18881,0.008692420191542411,0.008420626602625478,0.019487663496108275,0
lassalle,2021-09-12,18882,0.008366175710767762,0.008420626602625478,0.019161419015333626,0
lassalle,2021-09-13,18883,0.008052363885414882,0.008420626602625478,0.018847607189980745,0
lassalle,2021-09-14,18884,0.007752399965154086,0.008420626602625478,0.01854764326971995,0
lassalle,2021-09-15,18885,0.007468868046125861,0.008420626602625478,0.018264111350691725,0
lassalle,2021-09-16,18886,0.007204594281073924,0.008420626602625478,0.017999837585639788,0
lassalle,2021-09-17,18887,0.006962204202684827,0.008420626602625478,0.01775744750725069,0
lassalle,2021-09-18,18888,0.006744273188630211,0.008420626602625478,0.017539516493196072,0
lassalle,2021-09-19,18889,0.006553376616581516,0.008420626602625478,0.01734861992114738,0
lassalle,2021-09-20,18890,0.006392089864210854,0.008420626602625478,0.017187333168776717,0
lassalle,2021-09-21,18891,0.006262522282959036,0.008420626602625478,0.0170577655875249,0
lassalle,2021-09-22,18892,0.006164919119351217,0.008420626602625478,0.01696016242391708,0
lassalle,2021-09-23,18893,0.0060990595936812695,0.008420626602625478,0.016894302898247133,0
lassalle,2021-09-24,18894,0.0060644350154375965,0.008420626602625478,0.01685967832000346,0
lassalle,2021-09-25,18895,0.006059385050877167,0.008420626602625478,0.01685462835544303,0
lassalle,2021-09-26,18896,0.0060819614554514225,0.008420626602625478,0.016877204760017285,0
lassalle,2021-09-27,18897,0.006130215984611535,0.008420626602625478,0.016925459289177398,0
lassalle,2021-09-28,18898,0.006201725457836082,0.008420626602625478,0.016996968762401945,0
lassalle,2021-09-29,18899,0.00629216695071653,0.008420626602625478,0.017087410255282393,0
lassalle,2021-09-30,18900,0.006396742602873598,0.008420626602625478,0.01719198590743946,0
lassalle,2021-10-01,18901,0.006510984467003204,0.008420626602625478,0.017306227771569066,0
lassalle,2021-10-02,18902,0.006631927314160637,0.008420626602625478,0.0174271706187265,0
lassalle,2021-10-03,18903,0.0067576680926907705,0.008420626602625478,0.017552911397256635,0
lassalle,2021-10-04,18904,0.006886486816989907,0.008420626602625478,0.017681730121555772,0
lassalle,2021-10-05,18905,0.007016188709436945,0.008420626602625478,0.017811432014002808,0
lassalle,2021-10-06,18906,0.007142679824334014,0.008420626602625478,0.01793792312889988,0
lassalle,2021-10-07,18907,0.007261771258802107,0.008420626602625478,0.01805701456336797,0
lassalle,2021-10-08,18908,0.007370793449306396,0.008420626602625478,0.01816603675387226,0
lassalle,2021-10-09,18909,0.007467456667149679,0.008420626602625478,0.01826269997171554,0
lassalle,2021-10-10,18910,0.007549471183634557,0.008420626602625478,0.01834471448820042,0
lassalle,2021-10-11,18911,0.0076145472700631074,0.008420626602625478,0.01840979057462897,0
lassalle,2021-10-12,18912,0.007660477593036867,0.008420626602625478,0.01845572089760273,0
lassalle,2021-10-13,18913,0.007685384400351606,0.008420626602625478,0.01848062770491747,0
lassalle,2021-10-14,18914,0.007688340206752064,0.008420626602625478,0.018483583511317927,0
lassalle,2021-10-15,18915,0.007671889013581048,0.008420626602625478,0.018467132318146912,0
lassalle,2021-10-16,18916,0.007639442693831402,0.008420626602625478,0.018434685998397267,0
lassalle,2021-10-17,18917,0.007594413120495097,0.008420626602625478,0.01838965642506096,0
lassalle,2021-10-18,18918,0.007540212166565498,0.008420626602625478,0.01833545547113136,0
lassalle,2021-10-19,18919,0.007480032922125153,0.008420626602625478,0.018275276226691017,0
lassalle,2021-10-20,18920,0.007416193345618699,0.008420626602625478,0.018211436650184563,0
lassalle,2021-10-21,18921,0.007350714327169727,0.008420626602625478,0.01814595763173559,0
lassalle,2021-10-22,18922,0.0072853036152535616,0.008420626602625478,0.018080546919819425,0
lassalle,2021-10-23,18923,0.007221590672933888,0.008420626602625478,0.01801683397749975,0
lassalle,2021-10-24,18924,0.007161204963274326,0.008420626602625478,0.017956448267840187,0
lassalle,2021-10-25,18925,0.007105775949338258,0.008420626602625478,0.01790101925390412,0
lassalle,2021-10-26,18926,0.007056196791232665,0.008420626602625478,0.01785144009579853,0
lassalle,2021-10-27,18927,0.007010415437237888,0.008420626602625478,0.017805658741803752,0
lassalle,2021-10-28,18928,0.006966419903356119,0.008420626602625478,0.017761663207921982,0
lassalle,2021-10-29,18929,0.006925303688304822,0.008420626602625478,0.017720546992870685,0
lassalle,2021-10-30,18930,0.006888936661480538,0.008420626602625478,0.0176841799660464,0
lassalle,2021-10-31,18931,0.006858481052905919,0.008420626602625478,0.017653724357471784,0
lassalle,2021-11-01,18932,0.006832268535109937,0.008420626602625478,0.0176275118396758,0
lassalle,2021-11-02,18933,0.006807923141248709,0.008420626602625478,0.017603166445814573,0
lassalle,2021-11-03,18934,0.006783068904477887,0.008420626602625478,0.01757831220904375,0
lassalle,2021-11-04,18935,0.0067553298579527,0.008420626602625478,0.017550573162518564,0
lassalle,2021-11-05,18936,0.006722330034829304,0.008420626602625478,0.017517573339395166,0
lassalle,2021-11-06,18937,0.006681992483472461,0.008420626602625478,0.017477235788038323,0
lassalle,2021-11-07,18938,0.006633436313085513,0.008420626602625478,0.017428679617651377,0
lassalle,2021-11-08,18939,0.006576079648080313,0.008420626602625478,0.017371322952646175,0
lassalle,2021-11-09,18940,0.006509595862860956,0.008420626602625478,0.017304839167426818,0
lassalle,2021-11-10,18941,0.006434679331796112,0.008420626602625478,0.017229922636361975,0
lassalle,2021-11-11,18942,0.00635227967924588,0.008420626602625478,0.017147522983811742,0
lassalle,2021-11-12,18943,0.006263569016400995,0.008420626602625478,0.017058812320966857,0
lassalle,2021-11-13,18944,0.006170717318512951,0.008420626602625478,0.016965960623078813,0
lassalle,2021-11-14,18945,0.006076548714618206,0.008420626602625478,0.016871792019184068,0
lassalle,2021-11-15,18946,0.0059839952504918345,0.008420626602625478,0.016779238555057696,0
lassalle,2021-11-16,18947,0.005895733591767671,0.008420626602625478,0.016690976896333535,0
lassalle,2021-11-17,18948,0.005813418883514219,0.008420626602625478,0.016608662188080082,0
lassalle,2021-11-18,18949,0.005738516432796486,0.008420626602625478,0.01653375973736235,0
lassalle,2021-11-19,18950,0.005672753715228717,0.008420626602625478,0.01646799701979458,0
lassalle,2021-11-20,18951,0.005617923748563065,0.008420626602625478,0.016413167053128928,0
lassalle,2021-11-21,18952,0.005575819550551324,0.008420626602625478,0.016371062855117188,0
lassalle,2021-11-22,18953,0.005548328216770414,0.008420626602625478,0.016343571521336277,0
lassalle,2021-11-23,18954,0.005537707755734542,0.008420626602625478,0.016332951060300405,0
lassalle,2021-11-24,18955,0.005546288660332237,0.008420626602625478,0.0163415319648981,0
lassalle,2021-11-25,18956,0.005576259811437385,0.008420626602625478,0.016371503116003248,0
lassalle,2021-11-26,18957,0.005629081526821817,0.008420626602625478,0.01642432483138768,0
lassalle,2021-11-27,18958,0.005705343076629179,0.008420626602625478,0.016500586381195042,0
lassalle,2021-11-28,18959,0.005805450022508892,0.008420626602625478,0.016600693327074756,0
lassalle,2021-11-29,18960,0.005929807926110605,0.008420626602625478,0.01672505123067647,0
lassalle,2021-11-30,18961,0.006078147817186024,0.008420626602625478,0.016873391121751888,0
lassalle,2021-12-01,18962,0.0062475025978949595,0.008420626602625478,0.017042745902460823,0
lassalle,2021-12-02,18963,0.006434230638499687,0.008420626602625478,0.01722947394306555,0
lassalle,2021-12-03,18964,0.006634690309262322,0.008420626602625478,0.017429933613828184,0
lassalle,2021-12-04,18965,0.006845239980444878,0.008420626602625478,0.017640483285010743,0
lassalle,2021-12-05,18966,0.007062238022309569,0.008420626602625478,0.01785748132687543,0
lassalle,2021-12-06,18967,0.007282042805118345,0.008420626602625478,0.018077286109684208,0
lassalle,2021-12-07,18968,0.007500601693702801,0.008420626602625478,0.018295844998268664,0
lassalle,2021-12-08,18969,0.007712366629821234,0.008420626602625478,0.018507609934387097,0
lassalle,2021-12-09,18970,0.007912516789294815,0.008420626602625478,0.01870776009386068,0
lassalle,2021-12-10,18971,0.008099058646560124,0.008420626602625478,0.018894301951125986,0
lassalle,2021-12-11,18972,0.008272555802473807,0.008420626602625478,0.019067799107039672,0
lassalle,2021-12-12,18973,0.008434075178273581,0.008420626602625478,0.019229318482839444,0
lassalle,2021-12-13,18974,0.008584683695196669,0.008420626602625478,0.019379926999762532,0
lassalle,2021-12-14,18975,0.008724694707889686,0.008420626602625478,0.01951993801245555,0
lassalle,2021-12-15,18976,0.008851407304634143,0.008420626602625478,0.019646650609200005,0
lassalle,2021-12-16,18977,0.008962219051159697,0.008420626602625478,0.01975746235572556,0
lassalle,2021-12-17,18978,0.009057935689354936,0.008420626602625478,0.0198531789939208,0
lassalle,2021-12-18,18979,0.009140215005147488,0.008420626602625478,0.019935458309713352,0
lassalle,2021-12-19,18980,0.009210714784465219,0.008420626602625478,0.020005958089031082,0
lassalle,2021-12-20,18981,0.00927109281323594,0.008420626602625478,0.020066336117801804,0
lassalle,2021-12-21,18982,0.009323062365167174,0.008420626602625478,0.020118305669733036,0
lassalle,2021-12-22,18983,0.00936855866508403,0.008420626602625478,0.020163801969649894,0
lassalle,2021-12-23,18984,0.009409662204851241,0.008420626602625478,0.020204905509417104,0
lassalle,2021-12-24,18985,0.009448812593369967,0.008420626602625478,0.02024405589793583,0
lassalle,2021-12-25,18986,0.009488539218801268,0.008420626602625478,0.02028378252336713,0
lassalle,2021-12-26,18987,0.00953137146930622,0.008420626602625478,0.020326614773872084,0
lassalle,2021-12-27,18988,0.009579838733045395,0.008420626602625478,0.020375082037611257,0
lassalle,2021-12-28,18989,0.009636470398179811,0.008420626602625478,0.020431713702745675,0
lassalle,2021-12-29,18990,0.009703795852870515,0.008420626602625478,0.02049903915743638,0
lassalle,2021-12-30,18991,0.009784344485278124,0.008420626602625478,0.020579587789843985,0
lassalle,2021-12-31,18992,0.009880645683563777,0.008420626602625478,0.02067588898812964,0
lassalle,2022-01-01,18993,0.00999425669299516,0.008420626602625478,0.020789499997561023,0
lassalle,2022-01-02,18994,0.01012284618726899,0.008420626602625478,0.02091808949183485,0
lassalle,2022-01-03,18995,0.010263110697187832,0.008420626602625478,0.021058354001753696,0
lassalle,2022-01-04,18996,0.010411443802080802,0.008420626602625478,0.021206687106646666,0
lassalle,2022-01-05,18997,0.0105630941506006,0.008420626602625478,0.021358337455166465,0
lassalle,2022-01-06,18998,0.01071353942110379,0.008420626602625478,0.021508782725669653,0
lassalle,2022-01-07,18999,0.010859519081984782,0.008420626602625478,0.021654762386550647,6.427577741891823e-5
lassalle,2022-01-08,19000,0.010998406991163858,0.008420626602625478,0.021793650295729723,2.0316368659799473e-4
lassalle,2022-01-09,19001,0.011126663801023128,0.008420626602625478,0.021921907105588993,3.3142049645726486e-4
lassalle,2022-01-10,19002,0.011239220349575892,0.008420626602625478,0.022034463654141755,4.439770450100286e-4
lassalle,2022-01-11,19003,0.011330932841479057,0.008420626602625478,0.02212617614604492,5.356895369131934e-4
lassalle,2022-01-12,19004,0.011398329283120718,0.008420626602625478,0.02219357258768658,6.030859785548549e-4
lassalle,2022-01-13,19005,0.011441301990708511,0.008420626602625478,0.022236545295274374,6.460586861426476e-4
lassalle,2022-01-14,19006,0.011463081063741883,0.008420626602625478,0.02225832436830775,6.678377591760199e-4
lassalle,2022-01-15,19007,0.011468020066722108,0.008420626602625478,0.02226326337128797,6.727767621562443e-4
lassalle,2022-01-16,19008,0.01145860652692062,0.008420626602625478,0.022253849831486483,6.633632223547563e-4
lassalle,2022-01-17,19009,0.011434314773739048,0.008420626602625478,0.02222955807830491,6.390714691731844e-4
lassalle,2022-01-18,19010,0.011393818002510358,0.008420626602625478,0.02218906130707622,5.985746979444949e-4
lassalle,2022-01-19,19011,0.011335523382309068,0.008420626602625478,0.02213076668687493,5.402800777432049e-4
lassalle,2022-01-20,19012,0.011259287981681913,0.008420626602625478,0.022054531286247778,4.6404467711604926e-4
lassalle,2022-01-21,19013,0.011167511304556083,0.008420626602625478,0.02196275460912195,3.722679999902199e-4
lassalle,2022-01-22,19014,0.01106471732629525,0.008420626602625478,0.02185996063086111,2.694740217293861e-4
lassalle,2022-01-23,19015,0.010956298288958418,0.008420626602625478,0.02175154159352428,1.6105498439255433e-4
lassalle,2022-01-24,19016,0.010847540784571306,0.008420626602625478,0.021642784089137168,5.229748000544314e-5
lassalle,2022-01-25,19017,0.010743577215828724,0.008420626602625478,0.02153882052039459,0
lassalle,2022-01-26,19018,0.010649128753153613,0.008420626602625478,0.021444372057719478,0
lassalle,2022-01-27,19019,0.01056866716423741,0.008420626602625478,0.021363910468803274,0
lassalle,2022-01-28,19020,0.010506599567657749,0.008420626602625478,0.021301842872223614,0
lassalle,2022-01-29,19021,0.01046727747420009,0.008420626602625478,0.021262520778765955,0
lassalle,2022-01-30,19022,0.010454861251658284,0.008420626602625478,0.02125010455622415,0
lassalle,2022-01-31,19023,0.010473194332625715,0.008420626602625478,0.02126843763719158,0
lassalle,2022-02-01,19024,0.010525832549599564,0.008420626602625478,0.021321075854165428,0
lassalle,2022-02-02,19025,0.010615180357202884,0.008420626602625478,0.02141042366176875,0
lassalle,2022-02-03,19026,0.010741929565813668,0.008420626602625478,0.021537172870379533,0
lassalle,2022-02-04,19027,0.010904779134886008,0.008420626602625478,0.02170002243945187,1.0953583032014512e-4
lassalle,2022-02-05,19028,0.011100396327161357,0.008420626602625478,0.02189563963172722,3.051530225954939e-4
lassalle,2022-02-06,19029,0.011323673648963296,0.008420626602625478,0.02211891695352916,5.284303443974323e-4
lassalle,2022-02-07,19030,0.011568360911595908,0.008420626602625478,0.02236360421616177,7.731176070300445e-4
lassalle,2022-02-08,19031,0.011828079666176699,0.008420626602625478,0.022623322970742564,0.0010328363616108355
lassalle,2022-02-09,19032,0.01209699044904842,0.008420626602625478,0.022892233753614284,0.0013017471444825568
lassalle,2022-02-10,19033,0.012370475728482553,0.008420626602625478,0.023165719033048416,0.0015752324239166893
lassalle,2022-02-11,19034,0.012645550144566402,0.008420626602625478,0.023440793449132268,0.001850306840000539
lassalle,2022-02-12,19035,0.012923182560489384,0.008420626602625478,0.023718425865055247,0.002127939255923521
lassalle,2022-02-13,19036,0.013184714020638063,0.008717579358463743,0.02436065075818858,0.0020087772830875445
lassalle,2022-02-14,19037,0.013430853732715863,0.008896116723176379,0.02483567537182798,0.002026032093603745
le_pen,2021-09-02,18872,0.21218977929148616,0.008420626602625478,0.22298502259605202,0.2013945359869203
le_pen,2021-09-03,18873,0.21203690057377342,0.008420626602625478,0.22283214387833927,0.20124165726920756
le_pen,2021-09-04,18874,0.21186943178343534,0.008420626602625478,0.2226646750880012,0.2010741884788695
le_pen,2021-09-05,18875,0.21167137770158526,0.008420626602625478,0.2224666210061511,0.2008761343970194
le_pen,2021-09-06,18876,0.21142639182277598,0.008420626602625478,0.22222163512734183,0.20063114851821012
le_pen,2021-09-07,18877,0.21112099246960409,0.008420626602625478,0.22191623577416994,0.20032574916503823
le_pen,2021-09-08,18878,0.21075315727684182,0.008420626602625478,0.22154840058140768,0.19995791397227597
le_pen,2021-09-09,18879,0.2103237287072927,0.008420626602625478,0.22111897201185857,0.19952848540272686
le_pen,2021-09-10,18880,0.2098335492237763,0.008420626602625478,0.22062879252834217,0.19903830591921046
le_pen,2021-09-11,18881,0.2092834612891012,0.008420626602625478,0.22007870459366705,0.19848821798453534
