end_date,end_date.num,polling_firm,sample_size,weight,cand,pct
2021-12-31,18992,Harris Interactive,2183,1.0922672208423576,taubira,0.04615384615384616
2021-12-31,18992,Harris Interactive,2183,1.0922672208423576,zemmour,0.16
2022-01-03,18995,Opinion Way,1059,0.7607641043205259,arthaud,0.01
2022-01-03,18995,Opinion Way,1059,0.7607641043205259,dupont_aignan,0.02
2022-01-03,18995,Opinion Way,1059,0.7607641043205259,hidalgo,0.04
2022-01-03,18995,Opinion Way,1059,0.7607641043205259,jadot,0.07
2022-01-03,18995,Opinion Way,1059,0.7607641043205259,lassalle,0.01
2022-01-03,18995,Opinion Way,1059,0.7607641043205259,le_pen,0.16
2022-01-03,18995,Opinion Way,1059,0.7607641043205259,macron,0.26
2022-01-03,18995,Opinion Way,1059,0.7607641043205259,melenchon,0.09
2022-01-03,18995,Opinion Way,1059,0.7607641043205259,pecresse,0.16
2022-01-03,18995,Opinion Way,1059,0.7607641043205259,poutou,0.01
2022-01-03,18995,Opinion Way,1059,0.7607641043205259,roussel,0.03
2022-01-03,18995,Opinion Way,1059,0.7607641043205259,taubira,0.038571428571428576
2022-01-03,18995,Opinion Way,1059,0.7607641043205259,zemmour,0.13
2022-01-04,18996,Opinion Way,1568,0.9257102273816548,arthaud,0.01
2022-01-04,18996,Opinion Way,1568,0.9257102273816548,dupont_aignan,0.02
2022-01-04,18996,Opinion Way,1568,0.9257102273816548,hidalgo,0.04
2022-01-04,18996,Opinion Way,1568,0.9257102273816548,jadot,0.07
2022-01-04,18996,Opinion Way,1568,0.9257102273816548,lassalle,0.01
2022-01-04,18996,Opinion Way,1568,0.9257102273816548,le_pen,0.16
2022-01-04,18996,Opinion Way,1568,0.9257102273816548,macron,0.25
2022-01-04,18996,Opinion Way,1568,0.9257102273816548,melenchon,0.09
2022-01-04,18996,Opinion Way,1568,0.9257102273816548,pecresse,0.17
2022-01-04,18996,Opinion Way,1568,0.9257102273816548,poutou,0.01
2022-01-04,18996,Opinion Way,1568,0.9257102273816548,roussel,0.03
2022-01-04,18996,Opinion Way,1568,0.9257102273816548,taubira,0.0375
2022-01-04,18996,Opinion Way,1568,0.9257102273816548,zemmour,0.13
2022-01-05,18997,Opinion Way,1501,0.905716706932451,arthaud,0.01
2022-01-05,18997,Opinion Way,1501,0.905716706932451,dupont_aignan,0.02
2022-01-05,18997,Opinion Way,1501,0.905716706932451,hidalgo,0.04
2022-01-05,18997,Opinion Way,1501,0.905716706932451,jadot,0.07
2022-01-05,18997,Opinion Way,1501,0.905716706932451,lassalle,0.01
2022-01-05,18997,Opinion Way,1501,0.905716706932451,le_pen,0.16
2022-01-05,18997,Opinion Way,1501,0.905716706932451,macron,0.25
2022-01-05,18997,Opinion Way,1501,0.905716706932451,melenchon,0.09
2022-01-05,18997,Opinion Way,1501,0.905716706932451,pecresse,0.17
2022-01-05,18997,Opinion Way,1501,0.905716706932451,poutou,0.01
2022-01-05,18997,Opinion Way,1501,0.905716706932451,roussel,0.03
2022-01-05,18997,Opinion Way,1501,0.905716706932451,taubira,0.03562499999999999
2022-01-05,18997,Opinion Way,1501,0.905716706932451,zemmour,0.13
2022-01-06,18998,BVA,1101,0.7757033950054248,arthaud,0.005
2022-01-06,18998,BVA,1101,0.7757033950054248,dupont_aignan,0.02
2022-01-06,18998,BVA,1101,0.7757033950054248,hidalgo,0.035
2022-01-06,18998,BVA,1101,0.7757033950054248,jadot,0.08
2022-01-06,18998,BVA,1101,0.7757033950054248,lassalle,0.015
2022-01-06,18998,BVA,1101,0.7757033950054248,le_pen,0.17
2022-01-06,18998,BVA,1101,0.7757033950054248,macron,0.25
2022-01-06,18998,BVA,1101,0.7757033950054248,melenchon,0.1
2022-01-06,18998,BVA,1101,0.7757033950054248,pecresse,0.16
2022-01-06,18998,BVA,1101,0.7757033950054248,poutou,0.01
2022-01-06,18998,BVA,1101,0.7757033950054248,roussel,0.015
2022-01-06,18998,BVA,1101,0.7757033950054248,taubira,0.03714285714285714
2022-01-06,18998,BVA,1101,0.7757033950054248,zemmour,0.12
2022-01-06,18998,Ipsos,780,0.6529040071691713,arthaud,0.01
2022-01-06,18998,Ipsos,780,0.6529040071691713,dupont_aignan,0.015
2022-01-06,18998,Ipsos,780,0.6529040071691713,hidalgo,0.03
2022-01-06,18998,Ipsos,780,0.6529040071691713,jadot,0.07
2022-01-06,18998,Ipsos,780,0.6529040071691713,lassalle,0.01
2022-01-06,18998,Ipsos,780,0.6529040071691713,le_pen,0.17
2022-01-06,18998,Ipsos,780,0.6529040071691713,macron,0.255
2022-01-06,18998,Ipsos,780,0.6529040071691713,melenchon,0.09
2022-01-06,18998,Ipsos,780,0.6529040071691713,pecresse,0.16
2022-01-06,18998,Ipsos,780,0.6529040071691713,poutou,0.01
2022-01-06,18998,Ipsos,780,0.6529040071691713,roussel,0.02
2022-01-06,18998,Ipsos,780,0.6529040071691713,taubira,0.03
2022-01-06,18998,Ipsos,780,0.6529040071691713,zemmour,0.12
2022-01-06,18998,Opinion Way,1534,0.9156188237484728,arthaud,0.01
2022-01-06,18998,Opinion Way,1534,0.9156188237484728,dupont_aignan,0.02
2022-01-06,18998,Opinion Way,1534,0.9156188237484728,hidalgo,0.04
2022-01-06,18998,Opinion Way,1534,0.9156188237484728,jadot,0.07
2022-01-06,18998,Opinion Way,1534,0.9156188237484728,lassalle,0.01
2022-01-06,18998,Opinion Way,1534,0.9156188237484728,le_pen,0.17
2022-01-06,18998,Opinion Way,1534,0.9156188237484728,macron,0.25
2022-01-06,18998,Opinion Way,1534,0.9156188237484728,melenchon,0.09
2022-01-06,18998,Opinion Way,1534,0.9156188237484728,pecresse,0.17
2022-01-06,18998,Opinion Way,1534,0.9156188237484728,poutou,0.01
2022-01-06,18998,Opinion Way,1534,0.9156188237484728,roussel,0.03
2022-01-06,18998,Opinion Way,1534,0.9156188237484728,taubira,0.04000000000000001
2022-01-06,18998,Opinion Way,1534,0.9156188237484728,zemmour,0.12
2022-01-07,18999,Opinion Way,1561,0.9236415985898462,arthaud,0.01
2022-01-07,18999,Opinion Way,1561,0.9236415985898462,dupont_aignan,0.02
2022-01-07,18999,Opinion Way,1561,0.9236415985898462,hidalgo,0.04
2022-01-07,18999,Opinion Way,1561,0.9236415985898462,jadot,0.07
2022-01-07,18999,Opinion Way,1561,0.9236415985898462,lassalle,0.01
2022-01-07,18999,Opinion Way,1561,0.9236415985898462,le_pen,0.17
2022-01-07,18999,Opinion Way,1561,0.9236415985898462,macron,0.25
2022-01-07,18999,Opinion Way,1561,0.9236415985898462,melenchon,0.09
2022-01-07,18999,Opinion Way,1561,0.9236415985898462,pecresse,0.17
2022-01-07,18999,Opinion Way,1561,0.9236415985898462,poutou,0.01
2022-01-07,18999,Opinion Way,1561,0.9236415985898462,roussel,0.03
2022-01-07,18999,Opinion Way,1561,0.9236415985898462,taubira,0.042692307692307696
2022-01-07,18999,Opinion Way,1561,0.9236415985898462,zemmour,0.12
2022-01-08,19000,Cluster17,2291,1.1189600398132924,arthaud,0.005
2022-01-08,19000,Cluster17,2291,1.1189600398132924,dupont_aignan,0.02
2022-01-08,19000,Cluster17,2291,1.1189600398132924,hidalgo,0.02
2022-01-08,19000,Cluster17,2291,1.1189600398132924,jadot,0.045
2022-01-08,19000,Cluster17,2291,1.1189600398132924,lassalle,0.01
2022-01-08,19000,Cluster17,2291,1.1189600398132924,le_pen,0.15
2022-01-08,19000,Cluster17,2291,1.1189600398132924,macron,0.23
2022-01-08,19000,Cluster17,2291,1.1189600398132924,melenchon,0.125
2022-01-08,19000,Cluster17,2291,1.1189600398132924,pecresse,0.14
2022-01-08,19000,Cluster17,2291,1.1189600398132924,poutou,0.015
2022-01-08,19000,Cluster17,2291,1.1189600398132924,roussel,0.02
2022-01-08,19000,Cluster17,2291,1.1189600398132924,taubira,0.055
2022-01-08,19000,Cluster17,2291,1.1189600398132924,zemmour,0.135
2022-01-10,19002,Harris Interactive,2124,1.0774057498399237,arthaud,0
2022-01-10,19002,Harris Interactive,2124,1.0774057498399237,dupont_aignan,0.02
2022-01-10,19002,Harris Interactive,2124,1.0774057498399237,hidalgo,0.04
2022-01-10,19002,Harris Interactive,2124,1.0774057498399237,jadot,0.07
2022-01-10,19002,Harris Interactive,2124,1.0774057498399237,lassalle,0
2022-01-10,19002,Harris Interactive,2124,1.0774057498399237,le_pen,0.16
2022-01-10,19002,Harris Interactive,2124,1.0774057498399237,macron,0.25
2022-01-10,19002,Harris Interactive,2124,1.0774057498399237,melenchon,0.11
2022-01-10,19002,Harris Interactive,2124,1.0774057498399237,pecresse,0.16
2022-01-10,19002,Harris Interactive,2124,1.0774057498399237,poutou,0.01
2022-01-10,19002,Harris Interactive,2124,1.0774057498399237,roussel,0.02
2022-01-10,19002,Harris Interactive,2124,1.0774057498399237,taubira,0.044
2022-01-10,19002,Harris Interactive,2124,1.0774057498399237,zemmour,0.15
2022-01-10,19002,Ifop,1373,0.8662381395635986,arthaud,0.005
2022-01-10,19002,Ifop,1373,0.8662381395635986,dupont_aignan,0.02
2022-01-10,19002,Ifop,1373,0.8662381395635986,hidalgo,0.035
2022-01-10,19002,Ifop,1373,0.8662381395635986,jadot,0.055
2022-01-10,19002,Ifop,1373,0.8662381395635986,lassalle,0.01
2022-01-10,19002,Ifop,1373,0.8662381395635986,le_pen,0.17
2022-01-10,19002,Ifop,1373,0.8662381395635986,macron,0.26
2022-01-10,19002,Ifop,1373,0.8662381395635986,melenchon,0.085
2022-01-10,19002,Ifop,1373,0.8662381395635986,pecresse,0.16
2022-01-10,19002,Ifop,1373,0.8662381395635986,poutou,0.01
2022-01-10,19002,Ifop,1373,0.8662381395635986,roussel,0.02
2022-01-10,19002,Ifop,1373,0.8662381395635986,taubira,0.035
2022-01-10,19002,Ifop,1373,0.8662381395635986,zemmour,0.125
2022-01-10,19002,Opinion Way,1644,0.9478790821385304,arthaud,0.01
2022-01-10,19002,Opinion Way,1644,0.9478790821385304,dupont_aignan,0.02
2022-01-10,19002,Opinion Way,1644,0.9478790821385304,hidalgo,0.04
2022-01-10,19002,Opinion Way,1644,0.9478790821385304,jadot,0.08
2022-01-10,19002,Opinion Way,1644,0.9478790821385304,lassalle,0.02
2022-01-10,19002,Opinion Way,1644,0.9478790821385304,le_pen,0.17
2022-01-10,19002,Opinion Way,1644,0.9478790821385304,macron,0.25
2022-01-10,19002,Opinion Way,1644,0.9478790821385304,melenchon,0.09
2022-01-10,19002,Opinion Way,1644,0.9478790821385304,pecresse,0.16
2022-01-10,19002,Opinion Way,1644,0.9478790821385304,poutou,0.01
2022-01-10,19002,Opinion Way,1644,0.9478790821385304,roussel,0.02
2022-01-10,19002,Opinion Way,1644,0.9478790821385304,taubira,0.03973684210526316
2022-01-10,19002,Opinion Way,1644,0.9478790821385304,zemmour,0.12
2022-01-11,19003,Elabe,1071,0.7650622408068645,arthaud,0.005
2022-01-11,19003,Elabe,1071,0.7650622408068645,dupont_aignan,0.02
2022-01-11,19003,Elabe,1071,0.7650622408068645,hidalgo,0.025
2022-01-11,19003,Elabe,1071,0.7650622408068645,jadot,0.06
2022-01-11,19003,Elabe,1071,0.7650622408068645,lassalle,0.02
2022-01-11,19003,Elabe,1071,0.7650622408068645,le_pen,0.165
2022-01-11,19003,Elabe,1071,0.7650622408068645,macron,0.225
2022-01-11,19003,Elabe,1071,0.7650622408068645,melenchon,0.1
2022-01-11,19003,Elabe,1071,0.7650622408068645,pecresse,0.16
2022-01-11,19003,Elabe,1071,0.7650622408068645,poutou,0.01
2022-01-11,19003,Elabe,1071,0.7650622408068645,roussel,0.015
2022-01-11,19003,Elabe,1071,0.7650622408068645,taubira,0.04
2022-01-11,19003,Elabe,1071,0.7650622408068645,zemmour,0.125
2022-01-11,19003,Ifop,1365,0.8637108164835798,arthaud,0.005
2022-01-11,19003,Ifop,1365,0.8637108164835798,dupont_aignan,0.02
2022-01-11,19003,Ifop,1365,0.8637108164835798,hidalgo,0.03
2022-01-11,19003,Ifop,1365,0.8637108164835798,jadot,0.06
2022-01-11,19003,Ifop,1365,0.8637108164835798,lassalle,0.01
2022-01-11,19003,Ifop,1365,0.8637108164835798,le_pen,0.17
2022-01-11,19003,Ifop,1365,0.8637108164835798,macron,0.26
2022-01-11,19003,Ifop,1365,0.8637108164835798,melenchon,0.085
2022-01-11,19003,Ifop,1365,0.8637108164835798,pecresse,0.16
2022-01-11,19003,Ifop,1365,0.8637108164835798,poutou,0.01
2022-01-11,19003,Ifop,1365,0.8637108164835798,roussel,0.02
2022-01-11,19003,Ifop,1365,0.8637108164835798,taubira,0.035
2022-01-11,19003,Ifop,1365,0.8637108164835798,zemmour,0.125
2022-01-11,19003,Opinion Way,1613,0.9388997348762952,arthaud,0.01
2022-01-11,19003,Opinion Way,1613,0.9388997348762952,dupont_aignan,0.02
2022-01-11,19003,Opinion Way,1613,0.9388997348762952,hidalgo,0.04
2022-01-11,19003,Opinion Way,1613,0.9388997348762952,jadot,0.08
2022-01-11,19003,Opinion Way,1613,0.9388997348762952,lassalle,0.02
2022-01-11,19003,Opinion Way,1613,0.9388997348762952,le_pen,0.17
2022-01-11,19003,Opinion Way,1613,0.9388997348762952,macron,0.25
2022-01-11,19003,Opinion Way,1613,0.9388997348762952,melenchon,0.09
2022-01-11,19003,Opinion Way,1613,0.9388997348762952,pecresse,0.16
2022-01-11,19003,Opinion Way,1613,0.9388997348762952,poutou,0.01
2022-01-11,19003,Opinion Way,1613,0.9388997348762952,roussel,0.02
2022-01-11,19003,Opinion Way,1613,0.9388997348762952,taubira,0.03842105263157895
2022-01-11,19003,Opinion Way,1613,0.9388997348762952,zemmour,0.12
2022-01-12,19004,Ifop,1371,0.8656070005803075,arthaud,0.005
2022-01-12,19004,Ifop,1371,0.8656070005803075,dupont_aignan,0.02
2022-01-12,19004,Ifop,1371,0.8656070005803075,hidalgo,0.035
2022-01-12,19004,Ifop,1371,0.8656070005803075,jadot,0.055
2022-01-12,19004,Ifop,1371,0.8656070005803075,lassalle,0.01
2022-01-12,19004,Ifop,1371,0.8656070005803075,le_pen,0.165
2022-01-12,19004,Ifop,1371,0.8656070005803075,macron,0.255
2022-01-12,19004,Ifop,1371,0.8656070005803075,melenchon,0.09
2022-01-12,19004,Ifop,1371,0.8656070005803075,pecresse,0.16
2022-01-12,19004,Ifop,1371,0.8656070005803075,poutou,0
2022-01-12,19004,Ifop,1371,0.8656070005803075,roussel,0.02
2022-01-12,19004,Ifop,1371,0.8656070005803075,taubira,0.04
2022-01-12,19004,Ifop,1371,0.8656070005803075,zemmour,0.14
2022-01-12,19004,Opinion Way,1604,0.936276697742938,arthaud,0.01
2022-01-12,19004,Opinion Way,1604,0.936276697742938,dupont_aignan,0.02
2022-01-12,19004,Opinion Way,1604,0.936276697742938,hidalgo,0.04
2022-01-12,19004,Opinion Way,1604,0.936276697742938,jadot,0.07
2022-01-12,19004,Opinion Way,1604,0.936276697742938,lassalle,0.02
2022-01-12,19004,Opinion Way,1604,0.936276697742938,le_pen,0.18
2022-01-12,19004,Opinion Way,1604,0.936276697742938,macron,0.25
2022-01-12,19004,Opinion Way,1604,0.936276697742938,melenchon,0.09
2022-01-12,19004,Opinion Way,1604,0.936276697742938,pecresse,0.16
2022-01-12,19004,Opinion Way,1604,0.936276697742938,poutou,0.01
2022-01-12,19004,Opinion Way,1604,0.936276697742938,roussel,0.02
2022-01-12,19004,Opinion Way,1604,0.936276697742938,taubira,0.04
2022-01-12,19004,Opinion Way,1604,0.936276697742938,zemmour,0.12
2022-01-13,19005,Ifop,1375,0.866868819035252,arthaud,0.005
2022-01-13,19005,Ifop,1375,0.866868819035252,dupont_aignan,0.015
2022-01-13,19005,Ifop,1375,0.866868819035252,hidalgo,0.035
2022-01-13,19005,Ifop,1375,0.866868819035252,jadot,0.06
2022-01-13,19005,Ifop,1375,0.866868819035252,lassalle,0.01
2022-01-13,19005,Ifop,1375,0.866868819035252,le_pen,0.16
2022-01-13,19005,Ifop,1375,0.866868819035252,macron,0.25
2022-01-13,19005,Ifop,1375,0.866868819035252,melenchon,0.09
2022-01-13,19005,Ifop,1375,0.866868819035252,pecresse,0.17
2022-01-13,19005,Ifop,1375,0.866868819035252,poutou,0
2022-01-13,19005,Ifop,1375,0.866868819035252,roussel,0.02
2022-01-13,19005,Ifop,1375,0.866868819035252,taubira,0.04
2022-01-13,19005,Ifop,1375,0.866868819035252,zemmour,0.14
2022-01-13,19005,Opinion Way,1575,0.9277742438289518,arthaud,0
2022-01-13,19005,Opinion Way,1575,0.9277742438289518,dupont_aignan,0.02
2022-01-13,19005,Opinion Way,1575,0.9277742438289518,hidalgo,0.04
2022-01-13,19005,Opinion Way,1575,0.9277742438289518,jadot,0.07
2022-01-13,19005,Opinion Way,1575,0.9277742438289518,lassalle,0.01
2022-01-13,19005,Opinion Way,1575,0.9277742438289518,le_pen,0.18
2022-01-13,19005,Opinion Way,1575,0.9277742438289518,macron,0.25
2022-01-13,19005,Opinion Way,1575,0.9277742438289518,melenchon,0.09
2022-01-13,19005,Opinion Way,1575,0.9277742438289518,pecresse,0.17
2022-01-13,19005,Opinion Way,1575,0.9277742438289518,poutou,0.01
2022-01-13,19005,Opinion Way,1575,0.9277742438289518,roussel,0.02
2022-01-13,19005,Opinion Way,1575,0.9277742438289518,taubira,0.044166666666666674
2022-01-13,19005,Opinion Way,1575,0.9277742438289518,zemmour,0.13
2022-01-14,19006,Ifop,1383,0.869386961795175,arthaud,0.005
2022-01-14,19006,Ifop,1383,0.869386961795175,dupont_aignan,0.015
2022-01-14,19006,Ifop,1383,0.869386961795175,hidalgo,0.035
2022-01-14,19006,Ifop,1383,0.869386961795175,jadot,0.06
2022-01-14,19006,Ifop,1383,0.869386961795175,lassalle,0.01
2022-01-14,19006,Ifop,1383,0.869386961795175,le_pen,0.16
2022-01-14,19006,Ifop,1383,0.869386961795175,macron,0.25
2022-01-14,19006,Ifop,1383,0.869386961795175,melenchon,0.085
2022-01-14,19006,Ifop,1383,0.869386961795175,pecresse,0.165
2022-01-14,19006,Ifop,1383,0.869386961795175,poutou,0.005
2022-01-14,19006,Ifop,1383,0.869386961795175,roussel,0.02
2022-01-14,19006,Ifop,1383,0.869386961795175,taubira,0.045
2022-01-14,19006,Ifop,1383,0.869386961795175,zemmour,0.14
2022-01-14,19006,Opinion Way,1577,0.9283631199554144,arthaud,0
2022-01-14,19006,Opinion Way,1577,0.9283631199554144,dupont_aignan,0.02
2022-01-14,19006,Opinion Way,1577,0.9283631199554144,hidalgo,0.04
2022-01-14,19006,Opinion Way,1577,0.9283631199554144,jadot,0.06
2022-01-14,19006,Opinion Way,1577,0.9283631199554144,lassalle,0.01
2022-01-14,19006,Opinion Way,1577,0.9283631199554144,le_pen,0.18
2022-01-14,19006,Opinion Way,1577,0.9283631199554144,macron,0.24
2022-01-14,19006,Opinion Way,1577,0.9283631199554144,melenchon,0.1
2022-01-14,19006,Opinion Way,1577,0.9283631199554144,pecresse,0.18
2022-01-14,19006,Opinion Way,1577,0.9283631199554144,poutou,0.01
2022-01-14,19006,Opinion Way,1577,0.9283631199554144,roussel,0.03
2022-01-14,19006,Opinion Way,1577,0.9283631199554144,taubira,0.045454545454545456
2022-01-14,19006,Opinion Way,1577,0.9283631199554144,zemmour,0.12
2022-01-15,19007,Cluster17,2646,1.2025328601833731,arthaud,0.005
2022-01-15,19007,Cluster17,2646,1.2025328601833731,dupont_aignan,0.025
2022-01-15,19007,Cluster17,2646,1.2025328601833731,hidalgo,0.02
2022-01-15,19007,Cluster17,2646,1.2025328601833731,jadot,0.045
2022-01-15,19007,Cluster17,2646,1.2025328601833731,lassalle,0.01
2022-01-15,19007,Cluster17,2646,1.2025328601833731,le_pen,0.145
2022-01-15,19007,Cluster17,2646,1.2025328601833731,macron,0.225
2022-01-15,19007,Cluster17,2646,1.2025328601833731,melenchon,0.125
2022-01-15,19007,Cluster17,2646,1.2025328601833731,pecresse,0.13
2022-01-15,19007,Cluster17,2646,1.2025328601833731,poutou,0.015
2022-01-15,19007,Cluster17,2646,1.2025328601833731,roussel,0.02
2022-01-15,19007,Cluster17,2646,1.2025328601833731,taubira,0.055
2022-01-15,19007,Cluster17,2646,1.2025328601833731,zemmour,0.14
2022-01-17,19009,Harris Interactive,2131,1.07917967559694,arthaud,0
2022-01-17,19009,Harris Interactive,2131,1.07917967559694,dupont_aignan,0.01
2022-01-17,19009,Harris Interactive,2131,1.07917967559694,hidalgo,0.03
2022-01-17,19009,Harris Interactive,2131,1.07917967559694,jadot,0.06
2022-01-17,19009,Harris Interactive,2131,1.07917967559694,lassalle,0
2022-01-17,19009,Harris Interactive,2131,1.07917967559694,le_pen,0.17
2022-01-17,19009,Harris Interactive,2131,1.07917967559694,macron,0.25
2022-01-17,19009,Harris Interactive,2131,1.07917967559694,melenchon,0.1
2022-01-17,19009,Harris Interactive,2131,1.07917967559694,pecresse,0.16
2022-01-17,19009,Harris Interactive,2131,1.07917967559694,poutou,0
2022-01-17,19009,Harris Interactive,2131,1.07917967559694,roussel,0.02
2022-01-17,19009,Harris Interactive,2131,1.07917967559694,taubira,0.04
2022-01-17,19009,Harris Interactive,2131,1.07917967559694,zemmour,0.14
2022-01-17,19009,Ifop,1394,0.8728375460157346,arthaud,0.005
2022-01-17,19009,Ifop,1394,0.8728375460157346,dupont_aignan,0.015
2022-01-17,19009,Ifop,1394,0.8728375460157346,hidalgo,0.03
2022-01-17,19009,Ifop,1394,0.8728375460157346,jadot,0.055
2022-01-17,19009,Ifop,1394,0.8728375460157346,lassalle,0.015
2022-01-17,19009,Ifop,1394,0.8728375460157346,le_pen,0.17
2022-01-17,19009,Ifop,1394,0.8728375460157346,macron,0.245
2022-01-17,19009,Ifop,1394,0.8728375460157346,melenchon,0.09
2022-01-17,19009,Ifop,1394,0.8728375460157346,pecresse,0.165
2022-01-17,19009,Ifop,1394,0.8728375460157346,poutou,0.01
2022-01-17,19009,Ifop,1394,0.8728375460157346,roussel,0.02
2022-01-17,19009,Ifop,1394,0.8728375460157346,taubira,0.04
2022-01-17,19009,Ifop,1394,0.8728375460157346,zemmour,0.125
2022-01-17,19009,Ipsos,8232,2.121068594285608,arthaud,0.005
2022-01-17,19009,Ipsos,8232,2.121068594285608,dupont_aignan,0.02
2022-01-17,19009,Ipsos,8232,2.121068594285608,hidalgo,0.035
2022-01-17,19009,Ipsos,8232,2.121068594285608,jadot,0.07
2022-01-17,19009,Ipsos,8232,2.121068594285608,lassalle,0.01
2022-01-17,19009,Ipsos,8232,2.121068594285608,le_pen,0.155
2022-01-17,19009,Ipsos,8232,2.121068594285608,macron,0.25
2022-01-17,19009,Ipsos,8232,2.121068594285608,melenchon,0.08
2022-01-17,19009,Ipsos,8232,2.121068594285608,pecresse,0.155
2022-01-17,19009,Ipsos,8232,2.121068594285608,poutou,0.015
2022-01-17,19009,Ipsos,8232,2.121068594285608,roussel,0.025
2022-01-17,19009,Ipsos,8232,2.121068594285608,taubira,0.05
2022-01-17,19009,Ipsos,8232,2.121068594285608,zemmour,0.13
2022-01-17,19009,Opinion Way,1093,0.7728800793778229,arthaud,0
2022-01-17,19009,Opinion Way,1093,0.7728800793778229,dupont_aignan,0.01
2022-01-17,19009,Opinion Way,1093,0.7728800793778229,hidalgo,0.03
2022-01-17,19009,Opinion Way,1093,0.7728800793778229,jadot,0.05
2022-01-17,19009,Opinion Way,1093,0.7728800793778229,lassalle,0.01
2022-01-17,19009,Opinion Way,1093,0.7728800793778229,le_pen,0.18
2022-01-17,19009,Opinion Way,1093,0.7728800793778229,macron,0.24
2022-01-17,19009,Opinion Way,1093,0.7728800793778229,melenchon,0.1
2022-01-17,19009,Opinion Way,1093,0.7728800793778229,pecresse,0.18
2022-01-17,19009,Opinion Way,1093,0.7728800793778229,poutou,0.01
2022-01-17,19009,Opinion Way,1093,0.7728800793778229,roussel,0.03
2022-01-17,19009,Opinion Way,1093,0.7728800793778229,taubira,0.04
2022-01-17,19009,Opinion Way,1093,0.7728800793778229,zemmour,0.11
2022-01-18,19010,Ifop,1376,0.8671839867675467,arthaud,0.005
2022-01-18,19010,Ifop,1376,0.8671839867675467,dupont_aignan,0.02
2022-01-18,19010,Ifop,1376,0.8671839867675467,hidalgo,0.03
2022-01-18,19010,Ifop,1376,0.8671839867675467,jadot,0.055
2022-01-18,19010,Ifop,1376,0.8671839867675467,lassalle,0.015
2022-01-18,19010,Ifop,1376,0.8671839867675467,le_pen,0.17
2022-01-18,19010,Ifop,1376,0.8671839867675467,macron,0.245
2022-01-18,19010,Ifop,1376,0.8671839867675467,melenchon,0.1
2022-01-18,19010,Ifop,1376,0.8671839867675467,pecresse,0.165
2022-01-18,19010,Ifop,1376,0.8671839867675467,poutou,0.01
2022-01-18,19010,Ifop,1376,0.8671839867675467,roussel,0.02
2022-01-18,19010,Ifop,1376,0.8671839867675467,taubira,0.04
2022-01-18,19010,Ifop,1376,0.8671839867675467,zemmour,0.115
2022-01-18,19010,Opinion Way,1624,0.9420957512621008,arthaud,0
2022-01-18,19010,Opinion Way,1624,0.9420957512621008,dupont_aignan,0.01
2022-01-18,19010,Opinion Way,1624,0.9420957512621008,hidalgo,0.03
2022-01-18,19010,Opinion Way,1624,0.9420957512621008,jadot,0.05
2022-01-18,19010,Opinion Way,1624,0.9420957512621008,lassalle,0.02
2022-01-18,19010,Opinion Way,1624,0.9420957512621008,le_pen,0.17
2022-01-18,19010,Opinion Way,1624,0.9420957512621008,macron,0.24
2022-01-18,19010,Opinion Way,1624,0.9420957512621008,melenchon,0.09
2022-01-18,19010,Opinion Way,1624,0.9420957512621008,pecresse,0.17
2022-01-18,19010,Opinion Way,1624,0.9420957512621008,poutou,0.01
2022-01-18,19010,Opinion Way,1624,0.9420957512621008,roussel,0.03
2022-01-18,19010,Opinion Way,1624,0.9420957512621008,taubira,0.05
2022-01-18,19010,Opinion Way,1624,0.9420957512621008,zemmour,0.12
2022-01-19,19011,Ifop,1365,0.8637108164835798,arthaud,0.005
2022-01-19,19011,Ifop,1365,0.8637108164835798,dupont_aignan,0.015
2022-01-19,19011,Ifop,1365,0.8637108164835798,hidalgo,0.03
2022-01-19,19011,Ifop,1365,0.8637108164835798,jadot,0.055
2022-01-19,19011,Ifop,1365,0.8637108164835798,lassalle,0.015
2022-01-19,19011,Ifop,1365,0.8637108164835798,le_pen,0.18
2022-01-19,19011,Ifop,1365,0.8637108164835798,macron,0.25
2022-01-19,19011,Ifop,1365,0.8637108164835798,melenchon,0.1
2022-01-19,19011,Ifop,1365,0.8637108164835798,pecresse,0.16
2022-01-19,19011,Ifop,1365,0.8637108164835798,poutou,0.01
2022-01-19,19011,Ifop,1365,0.8637108164835798,roussel,0.02
2022-01-19,19011,Ifop,1365,0.8637108164835798,taubira,0.035
2022-01-19,19011,Ifop,1365,0.8637108164835798,zemmour,0.115
2022-01-19,19011,Opinion Way,1626,0.942675680988467,arthaud,0
2022-01-19,19011,Opinion Way,1626,0.942675680988467,dupont_aignan,0.01
2022-01-19,19011,Opinion Way,1626,0.942675680988467,hidalgo,0.03
2022-01-19,19011,Opinion Way,1626,0.942675680988467,jadot,0.05
2022-01-19,19011,Opinion Way,1626,0.942675680988467,lassalle,0.02
2022-01-19,19011,Opinion Way,1626,0.942675680988467,le_pen,0.17
2022-01-19,19011,Opinion Way,1626,0.942675680988467,macron,0.24
2022-01-19,19011,Opinion Way,1626,0.942675680988467,melenchon,0.09
2022-01-19,19011,Opinion Way,1626,0.942675680988467,pecresse,0.17
2022-01-19,19011,Opinion Way,1626,0.942675680988467,poutou,0.01
2022-01-19,19011,Opinion Way,1626,0.942675680988467,roussel,0.03
2022-01-19,19011,Opinion Way,1626,0.942675680988467,taubira,0.05
2022-01-19,19011,Opinion Way,1626,0.942675680988467,zemmour,0.12
